Document group,Document name,Beginning,Context,Keyword,Context
2010s_nonAA_nonUS > danpatlansky,danpatlansky-sc-preachin_blues,22,lies ,is, a
2010s_nonAA_nonUS > danpatlansky,danpatlansky-sc-you_upset_me_baby,20,complexion ,is, fair
2010s_nonAA_nonUS > danpatlansky,danpatlansky-so-insufficient_man,17,this ,is, no
2010s_nonAA_nonUS > davyknowles,davyknowles-so-aint_much_of_nothing,3,body ,is, speed
2010s_nonAA_nonUS > davyknowles,davyknowles-so-aint_much_of_nothing,6,somebody ,is, gonna
2010s_nonAA_nonUS > davyknowles,davyknowles-so-falling_apart,7,all ,is, as
2010s_nonAA_nonUS > davyknowles,davyknowles-so-falling_apart,24,me ,is, real
2010s_nonAA_nonUS > davyknowles,davyknowles-so-never_gonna_be_the_same,15,it ,is, what
2010s_nonAA_nonUS > davyknowles,davyknowles-so-never_gonna_be_the_same,15,it ,is, and
2010s_nonAA_nonUS > joanneshawtaylor,joanneshawtaylor-sc-summertime,3,living ,is, easy
2010s_nonAA_nonUS > joanneshawtaylor,joanneshawtaylor-sc-summertime,5,cotton ,is, high
2010s_nonAA_nonUS > joanneshawtaylor,joanneshawtaylor-sc-summertime,24,living ,is, easy
2010s_nonAA_nonUS > joanneshawtaylor,joanneshawtaylor-sc-summertime,26,cotton ,is, high
2010s_nonAA_nonUS > joanneshawtaylor,joanneshawtaylor-so-dyin_to_know,7,truth ,is, you
2010s_nonAA_nonUS > joanneshawtaylor,joanneshawtaylor-so-just_another_world,16,faith ,is, gone
2010s_nonAA_nonUS > tinylegstim,tinylegstim-sc-death_letter,9,love ,is, dead
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,13,mind ,is, stronger
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,28,ash ,is, the
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,30,ash ,is, the
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-cant_win_them_all,32,forest ,is, burning
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-stepping_up,11,day ,is, over
2010s_nonAA_nonUS > tinylegstim,tinylegstim-so-stepping_up,44,health ,is, failing
2010s_nonAA_US > allyvenable,allyvenable-so-any_fool_should_know,18,oh   ,is, there
2010s_nonAA_US > allyvenable,allyvenable-so-played_the_game,3,what ,is, gone
2010s_nonAA_US > allyvenable,allyvenable-so-played_the_game,24,will ,is, strong
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,3,have ,is, my
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,12,there ,is, help
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,13,that ,is, yeah
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,20,Mississippi ,is, where
2010s_nonAA_US > joebonamassa,joebonamassa-so-lonesome_road_blues,21,string ,is, crazy
2010s_nonAA_US > mattschofield,mattschofield-so-what_i_wanna_hear,4,care   ,is, it
2010s_nonAA_US > mattschofield,mattschofield-so-what_i_wanna_hear,5,or ,is, the
2010s_nonAA_US > mattschofield,mattschofield-so-what_i_wanna_hear,7,me   ,is, it
2010s_nonAA_US > mattschofield,mattschofield-so-what_i_wanna_hear,12,or ,is, it
2010s_nonAA_US > mattschofield,mattschofield-so-what_i_wanna_hear,25,or ,is, it
2010s_nonAA_US > mattschofield,mattschofield-so-what_i_wanna_hear,41,or ,is, it
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,17,want ,is, everything
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,31,want ,is, everything
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,43,want ,is, everything
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,47,want ,is, everything
2010s_nonAA_US > philipsayce,philipsayce-so-bitter_monday,52,want ,is, everything
2010s_nonAA_US > philipsayce,philipsayce-so-morning_star,9,see ,is, you
2010s_nonAA_US > philipsayce,philipsayce-so-morning_star,15,mind ,is, surely
2010s_nonAA_US > philipsayce,philipsayce-so-morning_star,20,see ,is, you
2010s_nonAA_US > philipsayce,philipsayce-so-morning_star,24,see ,is, you
2010s_nonAA_US > samanthafish,samanthafish-sc-jim_lee_blues_part_i,13,she ,is, dead
1960s_AA > jimihendrix,jimihendrix-lo-voodoo_child,8,an ,island,  might
1960s_AA > jimihendrix,jimihendrix-so-voodoo_child,8,an ,island,   might
1960s_AA > bbking,bbking-lo-worry_worry,11,and ,it's, all
1960s_AA > bbking,bbking-lo-worry_worry,11,and ,it's, all
1960s_AA > bbking,bbking-sc-everyday_i_have_the_blues,7,and ,it's, you
1960s_AA > bbking,bbking-sc-everyday_i_have_the_blues,7,and ,it's, you
1960s_AA > bbking,bbking-sc-everyday_i_have_the_blues,22,and ,it's, you
1960s_AA > bbking,bbking-sc-everyday_i_have_the_blues,22,and ,it's, you
1960s_AA > bbking,bbking-so-worry_worry,7,and ,it's, all
1960s_AA > bbking,bbking-so-worry_worry,7,and ,it's, all
1960s_AA > freddieking,freddieking-lc-aint_no_sunshine,4,gone  ,it's, not
1960s_AA > freddieking,freddieking-lc-aint_no_sunshine,4,gone  ,it's, not
1960s_AA > freddieking,freddieking-lo-have_you_ever_loved_a_woman,15,much ,it's, a
1960s_AA > freddieking,freddieking-lo-have_you_ever_loved_a_woman,15,much ,it's, a
1960s_AA > freddieking,freddieking-lo-have_you_ever_loved_a_woman,20,much ,it's, a
1960s_AA > freddieking,freddieking-lo-have_you_ever_loved_a_woman,20,much ,it's, a
1960s_AA > freddieking,freddieking-sc-aint_no_sunshine,3,gone   ,it's, not
1960s_AA > freddieking,freddieking-sc-aint_no_sunshine,3,gone   ,it's, not
1960s_AA > freddieking,freddieking-so-have_you_ever_loved_a_woman,10,much ,it's, a
1960s_AA > freddieking,freddieking-so-have_you_ever_loved_a_woman,10,much ,it's, a
1960s_AA > freddieking,freddieking-so-have_you_ever_loved_a_woman,12,much ,it's, a
1960s_AA > freddieking,freddieking-so-have_you_ever_loved_a_woman,12,much ,it's, a
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,25,oh ,it's, too
1960s_AA > jimihendrix,jimihendrix-lo-hear_my_train_a_comin,25,oh ,it's, too
1960s_AA > jimihendrix,jimihendrix-lo-red_house,7,and ,it's, been
1960s_AA > jimihendrix,jimihendrix-lo-red_house,7,and ,it's, been
1960s_AA > jimihendrix,jimihendrix-lo-red_house,8,yea ,it's, a
1960s_AA > jimihendrix,jimihendrix-lo-red_house,8,yea ,it's, a
1960s_AA > jimihendrix,jimihendrix-so-hear_my_train_a_comin,21,yea   ,it's, too
1960s_AA > jimihendrix,jimihendrix-so-hear_my_train_a_comin,21,yea   ,it's, too
1960s_nonAA_nonUS > cream,cream-so-politician,19,when ,it's, coming
1960s_nonAA_nonUS > cream,cream-so-politician,19,when ,it's, coming
1960s_nonAA_nonUS > cream,cream-so-sunshine_of_your_love,2,intro))   ,it's, getting
1960s_nonAA_nonUS > cream,cream-so-sunshine_of_your_love,2,intro))   ,it's, getting
1960s_nonAA_nonUS > cream,cream-so-sunshine_of_your_love,15,Clapton)) ,it's, the
1960s_nonAA_nonUS > cream,cream-so-sunshine_of_your_love,15,Clapton)) ,it's, the
1960s_nonAA_nonUS > cream,cream-so-sunshine_of_your_love,25,Clapton)) ,it's, the
1960s_nonAA_nonUS > cream,cream-so-sunshine_of_your_love,25,Clapton)) ,it's, the
1960s_nonAA_nonUS > fleetwoodmac,fleetwoodmac-sc-sun_is_shining,2,but ,it's, raining
1960s_nonAA_nonUS > fleetwoodmac,fleetwoodmac-sc-sun_is_shining,2,but ,it's, raining
1960s_nonAA_nonUS > fleetwoodmac,fleetwoodmac-sc-sun_is_shining,5,although ,it's, raining
1960s_nonAA_nonUS > fleetwoodmac,fleetwoodmac-sc-sun_is_shining,5,although ,it's, raining
1960s_nonAA_nonUS > fleetwoodmac,fleetwoodmac-so-merry_go_round,20,forever ,it's, gonna
1960s_nonAA_nonUS > fleetwoodmac,fleetwoodmac-so-merry_go_round,20,forever ,it's, gonna
1960s_nonAA_nonUS > rollingstones,rollingstones-so-midnight_rambler,19,honey ,it's, no
1960s_nonAA_nonUS > rollingstones,rollingstones-so-midnight_rambler,19,honey ,it's, no
1960s_nonAA_nonUS > savoybrown,savoybrown-lc-walking_by_myself,7,know ,it's, true
1960s_nonAA_nonUS > savoybrown,savoybrown-lc-walking_by_myself,7,know ,it's, true
1960s_nonAA_nonUS > savoybrown,savoybrown-lc-walking_by_myself,14,know ,it's, true
1960s_nonAA_nonUS > savoybrown,savoybrown-lc-walking_by_myself,14,know ,it's, true
1960s_nonAA_nonUS > savoybrown,savoybrown-sc-walking_by_myself,12,know ,it's, true
1960s_nonAA_nonUS > savoybrown,savoybrown-sc-walking_by_myself,12,know ,it's, true
1960s_nonAA_nonUS > savoybrown,savoybrown-sc-walking_by_myself,22,know ,it's, true
1960s_nonAA_nonUS > savoybrown,savoybrown-sc-walking_by_myself,22,know ,it's, true
1960s_nonAA_nonUS > savoybrown,savoybrown-so-hard_way_to_go,10,and ,it's, a
1960s_nonAA_nonUS > savoybrown,savoybrown-so-hard_way_to_go,10,and ,it's, a
1960s_nonAA_nonUS > savoybrown,savoybrown-so-hard_way_to_go,17,and ,it's, a
1960s_nonAA_nonUS > savoybrown,savoybrown-so-hard_way_to_go,17,and ,it's, a
1960s_nonAA_US > allmanbrothers,allmanbrothers-lc-trouble_no_more,4,stay  ,it's, good
1960s_nonAA_US > allmanbrothers,allmanbrothers-lc-trouble_no_more,4,stay  ,it's, good
1960s_nonAA_US > allmanbrothers,allmanbrothers-sc-trouble_no_more,4,stay   ,it's, good
1960s_nonAA_US > allmanbrothers,allmanbrothers-sc-trouble_no_more,4,stay   ,it's, good
1960s_nonAA_US > cannedheat,cannedheat-lo-move_on_down_the_road,22,everybody ,it's, time
1960s_nonAA_US > cannedheat,cannedheat-lo-move_on_down_the_road,22,everybody ,it's, time
1960s_nonAA_US > cannedheat,cannedheat-lo-move_on_down_the_road,24,sorry ,it's, time
1960s_nonAA_US > cannedheat,cannedheat-lo-move_on_down_the_road,24,sorry ,it's, time
1960s_nonAA_US > cannedheat,cannedheat-sc-catfish_blues,33,because ,it's, the
1960s_nonAA_US > cannedheat,cannedheat-sc-catfish_blues,33,because ,it's, the
1960s_nonAA_US > cannedheat,cannedheat-sc-catfish_blues,38,ah ,it's, good
1960s_nonAA_US > cannedheat,cannedheat-sc-catfish_blues,38,ah ,it's, good
1960s_nonAA_US > cannedheat,cannedheat-so-future_blues,26,know ,it's, forever
1960s_nonAA_US > cannedheat,cannedheat-so-future_blues,26,know ,it's, forever
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,49,said ,it's, gonna
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,49,said ,it's, gonna
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,49,you  ,it's, gonna
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,49,you  ,it's, gonna
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,50,said ,it's, gonna
1960s_nonAA_US > janisjoplin,janisjoplin-lo-kozmic_blues,50,said ,it's, gonna
1960s_nonAA_US > janisjoplin,janisjoplin-so-i_need_a_man_to_love,59,somehow ,it's, bound
1960s_nonAA_US > janisjoplin,janisjoplin-so-i_need_a_man_to_love,59,somehow ,it's, bound
1960s_nonAA_US > janisjoplin,janisjoplin-so-kozmic_blues,64,said ,it's, gonna
1960s_nonAA_US > janisjoplin,janisjoplin-so-kozmic_blues,64,said ,it's, gonna
1960s_nonAA_US > janisjoplin,janisjoplin-so-women_is_losers,18,long) ,it's, true
1960s_nonAA_US > janisjoplin,janisjoplin-so-women_is_losers,18,long) ,it's, true
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-all_in_a_day,19,day  ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-all_in_a_day,19,day  ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-all_in_a_day,21,day  ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-all_in_a_day,21,day  ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-all_in_a_day,28,day  ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-all_in_a_day,28,day  ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-all_in_a_day,30,day  ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-lo-all_in_a_day,30,day  ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-all_in_a_day,9,day   ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-all_in_a_day,9,day   ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-all_in_a_day,19,call   ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-all_in_a_day,19,call   ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-all_in_a_day,21,you   ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-all_in_a_day,21,you   ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-all_in_a_day,31,day   ,it's, all
1960s_nonAA_US > paulbutterfield,paulbutterfield-so-all_in_a_day,31,day   ,it's, all
1960s_nonAA_US > stevemiller,stevemiller-lo-stepping_stone,12,and ,it's, down
1960s_nonAA_US > stevemiller,stevemiller-lo-stepping_stone,12,and ,it's, down
1960s_nonAA_US > stevemiller,stevemiller-lo-stepping_stone,12,too  ,it's, just
1960s_nonAA_US > stevemiller,stevemiller-lo-stepping_stone,12,too  ,it's, just
1960s_nonAA_US > stevemiller,stevemiller-so-steppin_stone,13,and ,it's, down
1960s_nonAA_US > stevemiller,stevemiller-so-steppin_stone,13,and ,it's, down
1960s_nonAA_US > stevemiller,stevemiller-so-steppin_stone,14,too ,it's, just
1960s_nonAA_US > stevemiller,stevemiller-so-steppin_stone,14,too ,it's, just
1980s_AA > albertcollins,albertcollins-so-master_charge,67,around ,it's, charged
1980s_AA > albertcollins,albertcollins-so-master_charge,67,around ,it's, charged
1980s_AA > albertcollins,albertcollins-so-too_many-dirty-dishes,31,oh ,it's, pitiful
1980s_AA > albertcollins,albertcollins-so-too_many-dirty-dishes,31,oh ,it's, pitiful
1980s_AA > johnleehooker,johnleehooker-so-boogie_chillen,24,woogie   ,it's, in
1980s_AA > johnleehooker,johnleehooker-so-boogie_chillen,24,woogie   ,it's, in
1980s_AA > kokotaylor,kokotaylor-so-come_to_mama,5,like ,it's, gonna
1980s_AA > kokotaylor,kokotaylor-so-come_to_mama,5,like ,it's, gonna
1980s_AA > kokotaylor,kokotaylor-so-jump_for_joy,16,but ,it's, time
1980s_AA > kokotaylor,kokotaylor-so-jump_for_joy,16,but ,it's, time
1980s_AA > lutherallison,lutherallison-sc-freedom,3,say ,it's, a
1980s_AA > lutherallison,lutherallison-sc-freedom,3,say ,it's, a
1980s_AA > lutherallison,lutherallison-sc-freedom,7,go ,it's, the
1980s_AA > lutherallison,lutherallison-sc-freedom,7,go ,it's, the
1980s_AA > lutherallison,lutherallison-sc-freedom,40,way ,it's, got
1980s_AA > lutherallison,lutherallison-sc-freedom,40,way ,it's, got
1980s_AA > lutherallison,lutherallison-so-lets_try_it_again,5,know ,it's, worrying
1980s_AA > lutherallison,lutherallison-so-lets_try_it_again,5,know ,it's, worrying
1980s_AA > lutherallison,lutherallison-so-lets_try_it_again,16,solo))   ,it's, a
1980s_AA > lutherallison,lutherallison-so-lets_try_it_again,16,solo))   ,it's, a
1980s_AA > robertcray,robertcray-sc-dont_touch_me,39,hat ,it's, just
1980s_AA > robertcray,robertcray-sc-dont_touch_me,39,hat ,it's, just
1980s_AA > robertcray,robertcray-sc-too_many_cooks,21,good ,it's, got
1980s_AA > robertcray,robertcray-sc-too_many_cooks,21,good ,it's, got
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,8,because ,it's, bound
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,8,because ,it's, bound
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,15,what ,it's, worth
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,15,what ,it's, worth
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,19,solo))   ,it's, the
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,19,solo))   ,it's, the
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,20,story ,it's, happening
1980s_AA > robertcray,robertcray-so-playin_in_the_dirt,20,story ,it's, happening
1980s_nonAA_nonUS > ericclapton,ericclapton-so-old_love,15,that ,it's, not
1980s_nonAA_nonUS > ericclapton,ericclapton-so-old_love,15,that ,it's, not
1980s_nonAA_nonUS > ericclapton,ericclapton-so-the_shape_youre_in,19,if ,it's, red
1980s_nonAA_nonUS > ericclapton,ericclapton-so-the_shape_youre_in,19,if ,it's, red
1980s_nonAA_nonUS > ericclapton,ericclapton-so-the_shape_youre_in,19,or) ,it's, in
1980s_nonAA_nonUS > ericclapton,ericclapton-so-the_shape_youre_in,19,or) ,it's, in
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,10,because ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,10,because ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,19,now ,it's, not
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,19,now ,it's, not
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,20,know ,it's, not
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,20,know ,it's, not
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,21,because ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,21,because ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,32,because ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,32,because ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,39,say ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,39,say ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,42,return   ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,42,return   ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,43,go ,it's, on
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,43,go ,it's, on
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,46,again ,it's, a
1980s_nonAA_nonUS > jeffhealey,jeffhealey-so-river_of_no_return,46,again ,it's, a
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-tears_came_rolling_down,19,know ,it's, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-tears_came_rolling_down,19,know ,it's, gonna
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,5,man ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,5,man ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,12,true ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,12,true ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,21,else ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,21,else ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,27,unintelligible) ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,27,unintelligible) ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,28,time   ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,28,time   ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,36,way ,it's, the
1980s_nonAA_nonUS > johnmayall,johnmayall-sc-the_last_time,36,way ,it's, the
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-bought_and_sold,15,solo))   ,it's, time
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-bought_and_sold,15,solo))   ,it's, time
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-off_the_handle,8,well ,it's, one
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-off_the_handle,8,well ,it's, one
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-off_the_handle,21,well ,it's, one
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-off_the_handle,21,well ,it's, one
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-off_the_handle,26,well ,it's, one
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-off_the_handle,26,well ,it's, one
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-off_the_handle,38,well ,it's, one
1980s_nonAA_nonUS > rorygallagher,rorygallagher-so-off_the_handle,38,well ,it's, one
1980s_nonAA_nonUS > thebluesband,thebluesband-sc-diddy_wah_diddy,9,town ,it's, diddy
1980s_nonAA_nonUS > thebluesband,thebluesband-sc-diddy_wah_diddy,9,town ,it's, diddy
1980s_nonAA_nonUS > thebluesband,thebluesband-so-come_on_in,6,in ,it's, going
1980s_nonAA_nonUS > thebluesband,thebluesband-so-come_on_in,6,in ,it's, going
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,22,packed ,it's, in
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,22,packed ,it's, in
1980s_nonAA_nonUS > thebluesband,thebluesband-so-find_yourself_another_fool,34,packed ,it's, in
